@relation dataset
@attribute Attr1 real
@attribute Attr2 real
@attribute Attr3 real
@attribute Cluster real
@data
67.30923988361423,-80.8833620313041,38.393371243429996,0.0
43.09297612039574,7.556560823076212,-45.33845072267726,1.0
-107.2282114047932,-20.29788066100647,57.06949264937825,4.0
62.32131343864345,-89.5255420902855,46.02225098296151,0.0
-55.544788380197986,21.191227600900355,109.67961652736548,3.0
43.3501801572008,-0.6633123537196013,-51.29198088474353,1.0
45.437163250884964,-82.28682631402452,28.580339458026092,0.0
-78.82251455960159,42.19347664141669,86.74111306096675,3.0
49.86974606481599,-6.865167344530354,-53.635397257887846,1.0
48.74621722398238,-97.22647902911841,31.370166816910967,0.0
-52.59333227939567,62.78164076735837,-81.69063634622913,2.0
-104.07203354971783,3.3909371773972694,75.88396811894329,4.0
31.0224872626692,-97.87442610304291,23.521678021532438,0.0
-80.84728658079982,49.48455984766788,93.23396102592986,3.0
51.38924802558311,-103.78837866276254,-0.29929553262325115,0.0
54.85638310243094,-114.02020456923394,3.6672797819452327,0.0
36.855083525174685,-105.66651747664883,32.60363887417874,0.0
-94.47175039837086,8.091913947972763,77.98650757032253,4.0
-71.37684218547868,36.566304909761236,81.91645090791357,3.0
43.49736027209044,-8.141354611670884,-34.52847848863197,1.0
-110.5275318306618,1.5985758133829229,63.22622999639609,4.0
63.987252047380636,-87.51119805819923,20.537205689355083,0.0
-76.3076676865031,28.268785315081466,94.08809093906645,3.0
-52.24387408138535,63.59154694260468,-66.82162395998236,2.0
-54.50495543643691,48.3918754223313,-75.73389785042546,2.0
-122.51302106888073,1.7410204019062836,36.5401156173713,4.0
-72.87676722427233,40.77438148783712,65.02472157441001,3.0
-113.2743728044449,14.934047778956408,66.76800022851793,4.0
-93.33912328865078,36.77654171576588,93.49632452613544,3.0
61.364780732271896,-100.17190152299234,26.398562203605934,0.0
31.42031502701513,-89.53945753732663,28.608039626191907,0.0
-76.33022297479889,29.704251810018,74.39923786511065,3.0
44.54215571275872,8.094417521959853,-55.69077840468122,1.0
-115.92010604758822,18.396738213812533,57.43330500885895,4.0
-108.42514909781231,6.755412092288178,70.6552749132667,4.0
30.55094964488458,-2.635885817563128,-45.26743002043783,1.0
-93.76334850773145,63.88353833254875,87.84489078860688,3.0
-65.19304624067743,62.394519207608425,-70.16620180815377,2.0
65.92174388224078,-13.560515526700822,-39.521623811732184,1.0
85.23212984302269,-5.770909849464034,-65.21115280145047,1.0
-87.66621981155714,10.132097618592601,48.96713795780635,4.0
-98.48902071295198,4.077437283631093,55.56159045625814,4.0
42.57383626973011,6.832467246173515,-61.23543123185366,1.0
-112.45623072193683,11.199940676664554,45.37327201385631,4.0
75.75661356298458,-64.83015393103354,31.191425817198294,0.0
-61.594747759598846,34.63204046800747,81.66806456759352,3.0
-100.2578279999868,-3.7941797759711235,65.89993102465343,4.0
-92.36949046936115,45.28582148085534,89.50834769924512,3.0
-88.82586189241582,19.604649633072484,72.57362172607266,4.0
-100.90705109827849,58.388196084210314,105.69706331938373,3.0
-94.04156867006017,54.62778698641913,-48.51167181921974,2.0
59.36895037522036,-101.77408012220086,33.579887579795134,0.0
-101.83146669416443,14.31946890049993,74.8942158427805,4.0
38.98370078705707,-11.568610031303622,-42.3846213837772,1.0
-115.92332096093809,-22.11722961255694,94.15375025020944,4.0
-89.55847526258492,28.082390222921212,80.72025858569712,4.0
44.94477153005879,-72.5845111498768,42.0992333265321,0.0
-89.36825059480135,26.737442560098543,116.30796609855852,3.0
39.24525866082611,-2.9980137158994795,-64.5601815878124,1.0
61.29418134255639,-0.2825654724258676,-41.051243262241826,1.0
-97.28035804861324,38.76595562911483,98.93174712426836,3.0
40.43950424762582,-26.14328924544249,-58.164581250838715,1.0
-67.11460882290798,28.73395190666208,-70.09180462823133,2.0
-99.30826725934908,4.538017010725223,69.76654537091622,4.0
